,UserInfo_2,UserInfo_4,UserInfo_7,UserInfo_8,UserInfo_19,UserInfo_20,UserInfo_24,target
23163,温州,温州,浙江,温州,浙江省,温州市,浙江省瑞安市莘塍镇,0
23164,连云港,连云港,江苏,连云港,江苏省,连云港市,D,0
23165,安阳,安阳,河南,安阳,河南省,安阳市,D,0
23166,重庆,重庆,重庆,重庆,四川省,不详,D,0
23167,西安,西安,陕西,西安市,山东省,枣庄市,D,0
23168,广州,广州,广东,广州,广东省,湛江市,D,0
23169,邵阳,邵阳,湖南,邵阳,湖南省,邵阳市,D,0
23170,南京,南京,江苏,连云港,江苏省,连云港市,D,1
23171,重庆,重庆,重庆,重庆,重庆市,不详,D,0
23172,赣州,赣州,江西,赣州,江西省,赣州市,D,1
23173,枣庄,枣庄,山东,枣庄市,山东省,枣庄市,D,0
23174,金华,金华,浙江,金华,河南省,不详,D,0
23175,肇庆,肇庆,广东,肇庆,广东省,不详,D,0
23176,三明,三明,福建,三明,福建省,三明市,D,0
23177,成都,重庆,安徽,马鞍山,四川省,内江市,D,0
23178,钦州,钦州,广西,钦州,广西壮族自治区,不详,D,0
23179,昆明,昆明,云南,昆明,福建省,莆田市,D,0
23180,揭阳,汕头,广东,汕头,广东省,揭阳市,D,0
23181,黔东南,黔东南,不详,不详,贵州省,黔东南苗族侗族自治州,D,0
23182,烟台,烟台,山东,烟台,山东省,烟台市,D,0
23183,济南,济南,山东,济南,山东省,济南市,山东省济南市历城区,0
23184,西安,西安,陕西,宝鸡,陕西省,宝鸡市,D,0
23185,成都,成都,不详,不详,湖北省,不详,D,0
23186,鞍山,鞍山,浙江,杭州市,辽宁省,鞍山市,辽宁省海城市英落镇,0
23187,清远,清远,广东,清远,广东省,清远市,D,0
23188,昆明,昆明,云南,昆明,云南省,红河哈尼族彝族自治州,D,0
23189,武威,武威,甘肃,武威市、金昌市,甘肃省,金昌市,D,0
23190,重庆,重庆,不详,不详,新疆维吾尔自治区,阿克苏地区,D,0
23191,东莞,东莞,广东,东莞,陕西省,咸阳市,D,0
23192,赤峰,呼和浩特,不详,不详,内蒙古自治区,赤峰市,D,0
23193,,扬州,江苏,扬州,甘肃省,白银市,D,1
23194,中山,佛山,广东,广州,广东省,韶关市,D,0
23195,南京,福州,不详,不详,福建省,福州市,福建省永泰县大洋镇,0
23196,广州,上海,不详,不详,广东省,广州市,D,0
23197,佛山,阜阳,广东,佛山,河南省,不详,D,0
23198,南平,漳州,福建,厦门,福建省,漳州市,D,0
23199,北京,安阳,河南,安阳,河南省,安阳市,D,0
23200,红河哈尼族彝族自治州,红河哈尼族彝族自治州,云南,红河,四川省,不详,D,0
23201,沈阳,锦州,辽宁,沈阳,辽宁省,锦州市,D,0
23202,温州,温州,浙江,温州,浙江省,温州市,D,0
23203,黔东南,黔东南,贵州,凯里,贵州省,不详,D,0
23204,合肥,合肥,安徽,合肥,安徽省,不详,D,0
23205,百色,南宁,广西,百色,广西壮族自治区,不详,D,0
23206,张掖,张掖,甘肃,张掖,甘肃省,不详,D,0
23207,上海,上海,不详,不详,上海市,上海市,成山路,0
23208,贵阳,贵阳,不详,不详,贵州省,毕节地区,D,0
23209,鹰潭,鹰潭,江西,鹰潭,江西省,鹰潭市,D,0
23210,上海,重庆,重庆,重庆,山东省,潍坊市,D,0
23211,湘潭,湘潭,湖南,湘潭,湖南省,湘潭市,D,0
23212,韶关,韶关,广东,韶关,广东省,韶关市,D,0
23213,陇南,兰州,甘肃,陇南,甘肃省,不详,D,0
23214,济南,济南,山东,济南,山东省,济南市,D,0
23215,娄底,娄底,湖南,娄底,湖南省,不详,D,0
23216,玉溪,玉溪,云南,玉溪,云南省,不详,D,0
23217,北京,北京,北京,北京,黑龙江省,哈尔滨市,D,0
23218,临沂,临沂,不详,不详,山东省,临沂市,D,0
23219,重庆,重庆,广东,惠州,四川省,不详,D,0
23220,常德,东莞,广东,东莞,湖南省,常德市,D,0
23221,惠州,惠州,广东,惠州,广东省,梅州市,D,0
23222,东莞,东莞,广东,东莞,四川省,南充市,D,0
23223,淮安,赣州,江苏,淮安,江苏省,淮安市,D,0
23224,东莞,东莞,广东,东莞,广东省,东莞市,D,0
23225,泰州,长沙,不详,不详,江苏省,泰州市,D,0
23226,阜新,阜新,不详,不详,辽宁省,阜新市,D,0
23227,西安,庆阳,甘肃,庆阳,甘肃省,不详,D,0
23228,银川,银川,宁夏,银川,宁夏回族自治区,吴忠市,D,0
23229,常州,淮安,不详,不详,江苏省,淮安市,D,0
23230,漳州,厦门,福建,漳州,福建省,漳州市,D,0
23231,福州,福州,福建,福州,福建省,不详,D,0
23232,宁波,宁波,浙江,宁波,浙江省,宁波市,D,0
23233,武汉,黄石,湖北,武汉,湖北省,黄石市,D,0
23234,重庆,重庆,重庆,重庆,四川省,不详,D,1
23235,海口,广州,广东,广州,海南省,不详,D,0
23236,信阳,信阳,不详,不详,河南省,不详,D,0
23237,遂宁,遂宁,四川,遂宁,四川省,遂宁市,D,0
23238,河源,河源,广东,河源,广东省,河源市,D,0
23239,眉山,眉山,四川,乐山市、眉山市,四川省,不详,D,0
23240,广州,广州,广东,广州,湖北省,不详,D,0
23241,宿迁,宿迁,江苏,宿迁,江苏省,宿迁市,D,0
23242,北京,衡阳,北京,北京,湖南省,衡阳市,D,0
23243,银川,银川,宁夏,银川,宁夏回族自治区,不详,D,0
23244,济南,济南,山东,济南,山东省,济宁市,D,0
23245,宁波,台州,浙江,宁波,浙江省,台州市,D,0
23246,长沙,邵阳,湖南,长沙,湖南省,邵阳市,D,0
23247,运城,商洛,不详,不详,陕西省,渭南市,D,1
23248,北京,北京,北京,北京,北京市,不详,D,0
23249,大连,大连,不详,不详,辽宁省,大连市,D,1
23250,云浮,云浮,广东,云浮,广东省,云浮市,D,1
23251,贵阳,贵阳,贵州,遵义,贵州省,不详,D,0
23252,温州,温州,浙江,温州,江西省,不详,D,0
23253,鄂尔多斯,鄂尔多斯,内蒙古,鄂尔多斯,内蒙古自治区,不详,D,0
23254,重庆,重庆,重庆,重庆,重庆市,不详,D,0
23255,遂宁,天水,不详,不详,四川省,遂宁市,D,0
23256,唐山,唐山,河北,唐山,河北省,唐山市,D,0
23257,温州,福州,浙江,温州,浙江省,温州市,D,0
23258,金华,宜春,广东,佛山,江西省,不详,D,0
23259,晋中,晋中,山西,晋中,山西省,不详,D,0
23260,宿迁,宿迁,江苏,宿迁,江苏省,宿迁市,D,1
23261,苏州,上海,江苏,苏州,江苏省,苏州市,D,0
23262,石河子,石河子,新疆,石河子,新疆维吾尔自治区,石河子市,D,0
23263,烟台,烟台,山东,烟台,山东省,烟台市,D,0
23264,安阳,安阳,河南,安阳,河南省,濮阳市,D,0
23265,榆林,榆林,陕西,榆林,陕西省,不详,D,0
23266,苏州,苏州,江苏,苏州,江苏省,苏州市,D,0
23267,赣州,绍兴,山东,济南市,江西省,赣州市,D,0
23268,重庆,资阳,江西,南昌,江西省,不详,D,0
23269,福州,南平,不详,不详,福建省,南平市,D,0
23270,重庆,重庆,重庆,重庆,重庆市,重庆市,D,1
23271,赤峰,赤峰,内蒙古,赤峰,内蒙古自治区,赤峰市,D,0
23272,北京,北京,北京,北京,黑龙江省,齐齐哈尔市,D,0
23273,重庆,重庆,重庆,重庆,贵州省,不详,D,0
23274,南京,南京,江苏,南京,江苏省,南京市,D,0
23275,松原,松原,吉林,松原,吉林省,松原市,D,0
23276,鄂尔多斯,鄂尔多斯,内蒙古,鄂尔多斯,内蒙古自治区,不详,D,0
23277,深圳,深圳,广东,深圳,广西壮族自治区,不详,D,0
23278,宁波,丹东,不详,不详,辽宁省,丹东市,D,0
23279,重庆,重庆,重庆,涪陵,重庆市,不详,D,0
23280,龙岩,龙岩,福建,龙岩,福建省,龙岩市,D,1
23281,酒泉,酒泉,不详,不详,甘肃省,不详,甘肃省酒泉市敦煌市,0
23282,惠州,惠州,不详,不详,广东省,惠州市,D,0
23283,漳州,漳州,福建,漳州,福建省,漳州市,D,0
23284,东营,东营,不详,不详,山东省,东营市,D,0
23285,阳江,江门,广东,江门,广东省,江门市,D,0
23286,滁州,蚌埠,安徽,蚌埠,安徽省,滁州市,D,0
23287,枣庄,枣庄,山东,枣庄,山东省,枣庄市,D,0
23288,长沙,长沙,湖南,长沙,湖南省,长沙市,D,0
23289,鸡西,鸡西,黑龙江,鸡西,辽宁省,本溪市,D,0
23290,济南,济南,山东,济南,山东省,济南市,D,0
23291,广州,东莞,广东,广州,湖南省,衡阳市,D,0
23292,温州,温州,浙江,温州市,福建省,泉州市,D,0
23293,南充,十堰,湖北,十堰,四川省,不详,D,0
23294,银川,银川,宁夏,银川市,宁夏回族自治区,不详,D,0
23295,益阳,亳州,安徽,阜阳市 亳州市,湖南省,益阳市,D,0
23296,济南,郑州,山东,济南,山东省,泰安市,D,1
23297,邢台,邢台,河北,邢台,河北省,邢台市,D,0
23298,嘉兴,嘉兴,不详,不详,湖北省,不详,D,0
23299,龙岩,龙岩,福建,龙岩,福建省,龙岩市,D,0
23300,佛山,佛山,广东,佛山,广东省,佛山市,D,0
23301,嘉兴,嘉兴,浙江,嘉兴,浙江省,嘉兴市,D,0
23302,张家口,上海,不详,不详,河北省,张家口市,D,0
23303,焦作,济源,河南,焦作,河南省,焦作市,D,0
23304,东莞,东莞,广东,东莞,广东省,东莞市,D,0
23305,晋中,晋中,山西,晋中,山西省,不详,D,1
23306,赣州,孝感,湖北,孝感市,湖北省,孝感市,D,0
23307,杭州,杭州,浙江,杭州市,贵州省,六盘水市,D,0
23308,玉林,珠海,广东,珠海,广西壮族自治区,玉林市,D,0
23309,宿迁,宿迁,江苏,宿迁,江苏省,宿迁市,D,0
23310,陇南,陇南,不详,不详,甘肃省,不详,D,0
23311,三明,温州,福建,三明,福建省,三明市,D,0
23312,金华,常德,浙江,金华,湖南省,不详,D,0
23313,汕头,汕头,广东,汕头,广东省,汕头市,D,0
23314,赣州,赣州,江西,赣州,江西省,赣州市,D,0
23315,台州,台州,浙江,台州,浙江省,台州市,D,0
23316,遵义,中山,广东,中山,贵州省,不详,D,1
23317,赤峰,天津,天津,天津,内蒙古自治区,赤峰市,D,0
23318,宣城,宣城,安徽,宣城,安徽省,不详,安徽省宁国市霞西镇上门村,0
23319,唐山,唐山,河北,唐山,河北省,唐山市,D,1
23320,沧州,北京,北京,北京,河北省,沧州市,D,0
23321,凉山,凉山,四川,凉山,四川省,凉山彝族自治州,D,0
23322,上海,上海,不详,不详,安徽省,不详,D,0
23323,珠海,珠海,广东,珠海,安徽省,不详,D,0
23324,惠州,成都,四川,成都,四川省,广安市,D,0
23325,杭州,杭州,浙江,杭州,浙江省,不详,D,0
23326,福州,福州,福建,福州,福建省,福州市,D,0
23327,深圳,深圳,广东,东莞,江西省,不详,D,0
23328,白银,白银,不详,不详,甘肃省,白银市,D,0
23329,长春,长春,吉林,长春,吉林省,长春市,D,0
23330,广州,深圳,广东,广州,河南省,信阳市,D,0
23331,杭州,杭州,浙江,杭州,浙江省,湖州市,D,0
23332,宁德,宁德,福建,宁德,福建省,不详,D,0
23333,临汾,临汾,山西,临汾,山西省,不详,山西省临汾市洪洞县,0
23334,十堰,十堰,湖北,十堰,湖北省,十堰市,D,0
23335,北京,北京,北京,北京,北京市,不详,D,0
23336,大连,大连,四川,攀枝花,辽宁省,大连市,D,0
23337,广州,广州,广东,广州市,湖南省,衡阳市,D,0
23338,攀枝花,攀枝花,四川,攀枝花,四川省,攀枝花市,D,0
23339,福州,三明,福建,三明,福建省,福州市,福建省福州市仓山区,0
23340,泉州,泉州,福建,泉州,福建省,泉州市,D,0
23341,广州,广州,广东,清远,湖北省,恩施土家族苗族自治州,D,0
23342,泉州,泉州,福建,泉州,福建省,泉州市,D,0
23343,汕头,汕头,广东,汕头,广东省,汕头市,广东省汕头市濠江区,0
23344,苏州,金华,浙江,金华,江苏省,宿迁市,D,0
23345,安庆,安庆,安徽,安庆,安徽省,安庆市,安徽省安庆市望江县高士镇,0
23346,武汉,武汉,湖北,武汉,湖北省,武汉市,D,0
23347,重庆,重庆,重庆,涪陵,重庆市,不详,D,0
23348,宁波,宁波,浙江,宁波市,浙江省,宁波市,D,1
23349,南平,北京,北京,北京,河北省,衡水市,D,0
23350,无锡,深圳,广东,深圳,江苏省,泰州市,江苏省兴化市西鲍乡北贺村,0
23351,绍兴,绍兴,浙江,绍兴,浙江省,绍兴市,D,0
23352,深圳,汕头,广东,东莞市,广东省,汕头市,D,0
23353,重庆,重庆,重庆,重庆市,重庆市,重庆市,D,0
23354,丹东,丹东,辽宁,丹东市,辽宁省,丹东市,D,0
23355,深圳,长春,吉林,长春,吉林省,长春市,D,0
23356,宿迁,宿迁,江苏,宿迁,江苏省,宿迁市,D,0
23357,洛阳,洛阳,河南,洛阳,河南省,洛阳市,D,0
23358,贵港,贵港,广西,贵港,广西壮族自治区,不详,D,0
23359,潍坊,济南,山东,济南,山东省,济南市,D,0
23360,包头,包头,内蒙古,包头,内蒙古自治区,包头市,D,0
23361,,,湖北,恩施土家族苗族自治州,湖北省,恩施土家族苗族自治州,D,0
23362,三门峡,信阳,河南,信阳,河南省,不详,D,0
23363,镇江,镇江,江苏,镇江,江苏省,镇江市,D,1
23364,桂林,北京,广东,广州,广西壮族自治区,桂林市,D,0
23365,唐山,唐山,河北,唐山,河北省,唐山市,D,0
23366,清远,清远,不详,不详,广东省,清远市,D,0
23367,东莞,东莞,广东,东莞,甘肃省,不详,D,0
23368,运城,运城,山西,运城,山西省,不详,D,0
23369,广州,深圳,广东,广州,福建省,不详,D,0
23370,开封,开封,不详,不详,河南省,开封市,D,0
23371,银川,银川,宁夏,银川,江苏省,盐城市,D,0
23372,上海,蚌埠,不详,不详,安徽省,滁州市,D,0
23373,东营,东营,山东,东营市,山东省,枣庄市,D,0
23374,乌鲁木齐,青岛,陕西,西安,甘肃省,不详,D,0
23375,威海,威海,山东,威海,黑龙江省,齐齐哈尔市,D,0
23376,杭州,杭州,不详,不详,浙江省,衢州市,D,0
23377,广州,广州,广西,柳州,广西壮族自治区,不详,广西象州县石龙镇大蒙村,0
23378,上海,上海,不详,不详,上海市,上海市,D,0
23379,佛山,广州,广东,广州,江西省,赣州市,D,0
23380,佛山,佛山,广东,佛山市,江西省,不详,D,0
23381,昆明,大理白族自治州,不详,不详,云南省,昆明市,D,0
23382,巴音郭楞蒙古自治州,巴音郭楞蒙古自治州,新疆,库尔勒,甘肃省,不详,D,0
23383,桂林,桂林,广西,桂林,广西壮族自治区,桂林市,D,0
23384,重庆,重庆,重庆,重庆,重庆市,不详,D,0
23385,保定,保定,河北,保定,山东省,不详,D,0
23386,酒泉,酒泉,甘肃,兰州,甘肃省,不详,D,0
23387,松原,松原,不详,不详,吉林省,长春市,D,0
23388,深圳,深圳,湖北,随州,湖北省,不详,湖北省随州市曾都区,1
23389,无锡,无锡,江苏,无锡,江西省,九江市,D,0
23390,北京,白城,北京,北京,吉林省,白城市,D,0
23391,晋中,汕头,山西,晋中,山西省,不详,D,0
23392,济南,济南,山东,济南,山东省,济南市,D,0
23393,武汉,武汉,湖北,武汉,湖北省,武汉市,D,0
23394,苏州,苏州,江苏,苏州,上海市,上海市,D,0
23395,玉林,玉林,广西,玉林,广西壮族自治区,不详,D,0
23396,泉州,泉州,福建,泉州,贵州省,六盘水市,D,0
23397,遵义,遵义,贵州,遵义市,贵州省,不详,D,0
23398,上海,上海,上海,上海市,上海市,上海市,D,0
23399,宿迁,宿迁,江苏,宿迁市,江苏省,宿迁市,D,0
23400,重庆,重庆,重庆,涪陵,重庆市,重庆市,D,0
23401,榆林,榆林,陕西,榆林,陕西省,不详,D,0
23402,上海,上海,不详,不详,江苏省,盐城市,D,0
23403,济南,济南,不详,不详,山东省,济南市,D,0
23404,七台河,七台河,不详,不详,黑龙江省,七台河市,D,1
23405,临沂,临沂,山东,临沂,河北省,衡水市,D,0
23406,深圳,深圳,广东,深圳市,江西省,九江市,D,0
23407,红河哈尼族彝族自治州,红河哈尼族彝族自治州,云南,红河,云南省,红河哈尼族彝族自治州,D,0
23408,承德,承德,河北,承德,河北省,承德市,D,0
23409,中山,中山,广东,中山,广东省,梅州市,D,1
23410,长沙,长沙,湖南,长沙,湖南省,不详,D,0
23411,汕头,汕头,广东,汕头,江西省,赣州市,D,0
23412,南宁,南宁,广西,南宁,广西壮族自治区,南宁市,D,0
23413,曲靖,昆明,云南,昆明市,云南省,不详,D,0
23414,深圳,中山,广东,深圳,广西壮族自治区,玉林市,D,0
23415,西安,西安,陕西,西安,陕西省,西安市,D,0
23416,济南,烟台,山东,济南,山东省,日照市,D,0
23417,郑州,郑州,河南,郑州,河南省,郑州市,D,0
23418,聊城,保定,河南,安阳市,河北省,保定市,D,0
23419,东莞,东莞,广东,东莞,广东省,肇庆市,D,0
23420,重庆,重庆,重庆,重庆,重庆市,不详,D,0
23421,聊城,聊城,山东,聊城市,山东省,聊城市,D,0
23422,丹东,丹东,辽宁,丹东,辽宁省,丹东市,D,0
23423,昆明,昆明,云南,昆明,云南省,不详,D,1
23424,重庆,重庆,重庆,重庆,重庆市,重庆市,D,0
23425,石家庄,石家庄,河北,石家庄,河北省,石家庄市,D,0
23426,苏州,苏州,江苏,苏州,江苏省,苏州市,D,0
23427,北京,北京,北京,北京,河南省,安阳市,D,0
23428,亳州,亳州,不详,不详,安徽省,阜阳市,D,0
23429,池州,北京,安徽,池州,安徽省,不详,D,0
23430,聊城,临沂,山东,聊城,山东省,聊城市,山东省聊城市东阿县大桥镇,0
23431,衡水,衡水,河北,衡水,河北省,衡水市,D,0
23432,清远,东莞,广东,清远市,广东省,清远市,D,0
23433,齐齐哈尔,齐齐哈尔,黑龙江,齐齐哈尔,黑龙江省,齐齐哈尔市,D,0
23434,温州,温州,浙江,温州,江西省,不详,D,0
23435,上海,苏州,江苏,苏州,广西壮族自治区,不详,D,0
23436,运城,运城,山西,运城,山西省,不详,D,0
23437,长沙,邵阳,湖南,长沙,湖南省,邵阳市,D,0
23438,六盘水,毕节,贵州,六盘水,贵州省,毕节地区,D,0
23439,宜宾,宜宾,四川,宜宾,四川省,宜宾市,D,0
23440,泰安,泰安,山东,泰安,山东省,泰安市,D,0
23441,柳州,柳州,广西,柳州,广西壮族自治区,不详,D,0
23442,宁波,宁波,浙江,宁波,江西省,赣州市,D,0
23443,丽水,廊坊,浙江,丽水,浙江省,不详,D,0
23444,广州,广州,广东,广州,四川省,南充市,D,0
23445,福州,福州,福建,福州,福建省,福州市,D,0
23446,沧州,沧州,河北,沧州市,河北省,沧州市,D,0
23447,成都,德阳,四川,成都,四川省,广元市,D,0
23448,北京,北京,北京,北京,河北省,邯郸市,D,0
23449,酒泉,酒泉,甘肃,酒泉,甘肃省,不详,D,0
23450,无锡,无锡,江苏,无锡,江苏省,无锡市,D,0
23451,佛山,佛山,广东,佛山,江西省,赣州市,D,1
23452,昆明,昆明,云南,昆明,云南省,大理白族自治州,D,0
23453,孝感,孝感,湖北,孝感,湖北省,孝感市,D,0
23454,漳州,洛阳,福建,漳州,福建省,漳州市,D,0
23455,惠州,惠州,广东,惠州,广东省,河源市,D,0
23456,德阳,成都,四川,成都,四川省,内江市,D,0
23457,南宁,湖州,广西,南宁,浙江省,湖州市,D,1
23458,北海,茂名,不详,不详,广东省,茂名市,D,0
23459,深圳,昆明,不详,不详,安徽省,不详,D,0
23460,天水,天水,甘肃,天水,甘肃省,天水市,D,0
23461,湖州,湖州,浙江,湖州,浙江省,湖州市,D,0
23462,重庆,成都,重庆,重庆,重庆市,不详,D,0
23463,梅州,梅州,广东,梅州,广东省,梅州市,D,0
23464,廊坊,廊坊,河北,廊坊,河北省,不详,D,0
23465,莆田,莆田,福建,莆田,福建省,莆田市,福建省莆田市荔城区,0
23466,汉中,西安,陕西,西安,内蒙古自治区,不详,D,1
23467,安康,安康,陕西,安康,陕西省,不详,六组,0
23468,上海,上海,不详,不详,山东省,临沂市,D,0
23469,梅州,梅州,广东,梅州,广东省,梅州市,D,0
23470,廊坊,廊坊,河北,廊坊,河北省,廊坊市,D,0
23471,北京,北京,北京,北京,河北省,石家庄市,D,0
23472,北京,北京,不详,不详,黑龙江省,不详,D,0
23473,六安,合肥,安徽,六安,安徽省,不详,D,0
23474,威海,威海,山东,威海,山东省,威海市,D,0
23475,阜新,襄樊,辽宁,阜新,辽宁省,阜新市,D,0
23476,石家庄,廊坊,河北,廊坊,河北省,石家庄市,D,0
23477,德州,德州,北京,北京,山东省,德州市,D,0
23478,眉山,成都,不详,不详,四川省,不详,D,0
23479,南宁,南宁,广西,南宁,浙江省,杭州市,D,0
23480,泉州,泉州,福建,泉州,福建省,泉州市,D,0
23481,滨州,邯郸,河北,邯郸市,河北省,邯郸市,D,0
23482,长沙,长沙,湖南,长沙,湖南省,长沙市,长沙市岳麓区雷锋镇雷锋村,0
23483,百色,百色,广西,百色,广西壮族自治区,不详,D,1
23484,临沂,临沂,山东,临沂,山东省,不详,D,0
23485,深圳,阜阳,广东,深圳,安徽省,阜阳市,D,0
23486,宜昌,宜昌,湖北,宜昌,湖北省,宜昌市,D,0
23487,厦门,厦门,福建,厦门,福建省,不详,D,0
23488,东莞,厦门,广东,深圳,湖北省,黄冈市,D,0
23489,南昌,南昌,江西,南昌,浙江省,宁波市,D,0
23490,东莞,深圳,广东,东莞,广西壮族自治区,不详,D,0
23491,郑州,郑州,河南,郑州,河南省,三门峡市,D,1
23492,银川,银川,宁夏,银川,宁夏回族自治区,银川市,D,0
23493,安庆,安庆,不详,不详,安徽省,安庆市,D,0
23494,宁波,宁波,浙江,宁波,湖北省,恩施土家族苗族自治州,D,0
23495,攀枝花,天津,天津,天津,四川省,南充市,D,0
23496,柳州,柳州,广西,来宾,广西壮族自治区,不详,D,0
23497,广州,广州,陕西,西安,陕西省,咸阳市,D,0
23498,汉中,汉中,陕西,汉中,陕西省,西安市,D,0
23499,东莞,深圳,广东,深圳,四川省,内江市,D,0
23500,深圳,深圳,广东,深圳,黑龙江省,不详,D,1
23501,邯郸,邯郸,不详,不详,河北省,邯郸市,D,0
23502,金华,成都,四川,成都,四川省,成都市,D,0
23503,吕梁,吕梁,山西,吕梁,山西省,不详,D,0
23504,衡阳,衡阳,湖南,衡阳,湖南省,衡阳市,D,0
23505,信阳,信阳,不详,不详,河南省,信阳市,D,0
23506,汕头,江门,广东,汕头,广东省,汕头市,D,0
23507,驻马店,深圳,广东,深圳,河南省,不详,D,0
23508,呼和浩特,呼和浩特,内蒙古,呼和浩特,内蒙古自治区,呼和浩特市,D,0
23509,益阳,郴州,湖南,益阳,湖南省,益阳市,D,0
23510,长沙,长沙,湖南,长沙,江苏省,盐城市,D,0
23511,上海,上海,不详,不详,江苏省,淮安市,江苏省淮安市洪泽县,0
23512,广州,广州,广东,广州,广东省,广州市,D,0
23513,揭阳,揭阳,广东,揭阳,湖北省,襄阳市,D,0
23514,秦皇岛,秦皇岛,不详,不详,河北省,秦皇岛市,D,0
23515,泰安,泰安,山东,泰安,山东省,泰安市,D,0
23516,温州,温州,广东,广州,浙江省,温州市,D,0
23517,张掖,张掖,甘肃,张掖,甘肃省,不详,D,0
23518,,,湖北,江汉,湖北省,潜江市,D,0
23519,汕头,汕头,广东,汕头,广东省,揭阳市,D,0
23520,苏州,上海,上海,上海市,山东省,不详,D,0
23521,百色,桂林,广西,桂林,广西壮族自治区,不详,D,0
23522,南宁,南宁,不详,不详,广西壮族自治区,南宁市,D,0
23523,南宁,玉林,不详,不详,广西壮族自治区,贵港市,D,0
23524,漳州,漳州,不详,不详,江西省,不详,D,0
23525,漳州,漳州,福建,漳州,福建省,漳州市,D,0
23526,济南,济南,山东,济南,山东省,济南市,D,0
23527,郑州,郑州,河南,郑州,河南省,郑州市,D,0
23528,江门,江门,不详,不详,广东省,江门市,D,0
23529,吴忠,吴忠,宁夏,吴忠,宁夏回族自治区,不详,D,0
23530,大连,大连,辽宁,大连市,吉林省,松原市,D,1
23531,海东,海东,青海,海东,青海省,海东地区,D,0
23532,黔南,黔南,贵州,都匀,贵州省,黔南布依族苗族自治州,D,0
23533,南宁,南宁,广西,南宁,广西壮族自治区,贵港市,D,0
23534,北京,北京,北京,北京,北京市,不详,D,0
23535,重庆,重庆,不详,不详,重庆市,重庆市,D,0
23536,南阳,新乡,河南,南阳,河南省,南阳市,河南省方城县古庄店乡,0
23537,清远,清远,广东,清远,广东省,清远市,D,0
23538,龙岩,龙岩,福建,龙岩,福建省,龙岩市,D,0
23539,漳州,漳州,福建,漳州,福建省,漳州市,D,0
23540,合肥,南京,不详,不详,安徽省,安庆市,安徽省安庆市桐城市,1
23541,阳泉,阳泉,山西,阳泉市,山西省,阳泉市,D,0
23542,景德镇,景德镇,江西,景德镇,江西省,南昌市,D,0
23543,苏州,苏州,不详,不详,江苏省,苏州市,D,1
23544,通化,通化,吉林,通化市,吉林省,通化市,D,0
23545,赤峰,赤峰,内蒙古,赤峰,内蒙古自治区,赤峰市,D,0
23546,哈尔滨,哈尔滨,黑龙江,哈尔滨,黑龙江省,佳木斯市,D,0
23547,南宁,南宁,广西,南宁,广西壮族自治区,不详,D,0
23548,遵义,遵义,贵州,遵义,贵州省,不详,D,0
23549,安庆,安庆,安徽,安庆,安徽省,安庆市,安徽省安庆市迎江区龙狮桥乡,0
23550,,,湖北,恩施,湖北省,恩施土家族苗族自治州,D,0
23551,葫芦岛,沈阳,辽宁,沈阳,辽宁省,朝阳市,D,0
23552,广州,广州,广东,广州,广东省,广州市,D,0
23553,潍坊,潍坊,山东,潍坊,四川省,内江市,D,0
23554,龙岩,龙岩,福建,龙岩,福建省,龙岩市,D,0
23555,武汉,佛山,湖北,武汉,江西省,赣州市,D,0
23556,盐城,南京,江苏,盐城,江苏省,盐城市,D,0
23557,雅安,南充,不详,不详,四川省,不详,D,0
23558,常州,扬州,江苏,常州,江苏省,常州市,D,0
23559,三门峡,三门峡,河南,三门峡,河南省,三门峡市,D,0
23560,温州,温州,重庆,重庆,四川省,不详,D,0
23561,泸州,泸州,四川,泸州,四川省,泸州市,D,0
23562,舟山,舟山,浙江,舟山,浙江省,舟山市,D,0
23563,池州,台州,浙江,温州,安徽省,芜湖市,D,0
23564,宁波,杭州,浙江,杭州,浙江省,宁波市,浙江省慈溪市桥头镇潭河沿村,0
23565,德州,德州,山东,德州,山东省,不详,D,1
23566,龙岩,龙岩,福建,龙岩,福建省,不详,D,0
23567,潍坊,潍坊,山东,潍坊,山东省,潍坊市,D,0
23568,枣庄,枣庄,不详,不详,山东省,枣庄市,山东省枣庄市滕州市西岗镇,0
23569,盐城,无锡,江苏,无锡,江苏省,泰州市,D,0
23570,新乡,北京,河南,新乡,河南省,新乡市,D,0
23571,湖州,湖州,浙江,湖州,河南省,平顶山市,D,0
23572,曲靖,曲靖,云南,曲靖,云南省,曲靖市,D,0
23573,邯郸,邯郸,不详,不详,河北省,邯郸市,D,0
23574,扬州,扬州,不详,不详,江苏省,扬州市,D,0
23575,黄冈,黄冈,不详,不详,湖北省,不详,D,0
23576,遵义,金华,浙江,温州,贵州省,不详,D,0
23577,沧州,沧州,河北,沧州,河北省,沧州市,D,0
23578,宜昌,宜昌,湖北,宜昌市,湖北省,宜昌市,D,0
23579,南阳,南阳,浙江,杭州,河南省,南阳市,D,0
23580,新乡,新乡,河南,新乡,河南省,新乡市,D,0
23581,酒泉,兰州,不详,不详,甘肃省,不详,D,0
23582,深圳,龙岩,广东,广州,贵州省,黔东南苗族侗族自治州,D,0
23583,盐城,盐城,江苏,盐城,江苏省,盐城市,D,0
23584,南平,南平,福建,南平,福建省,福州市,D,0
23585,茂名,北京,广东,东莞,广东省,茂名市,D,0
23586,广州,深圳,广东,深圳,四川省,广安市,D,1
23587,鞍山,鞍山,辽宁,鞍山,辽宁省,辽阳市,D,0
